,index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
59635,98194,173,5,04/04/2014,1123,1,1,0,0,9559.785
59636,334696,497,1,02/03/2015,1286,1,1,0,0,11654.589
59637,351905,799,3,04/12/2013,994,1,1,0,0,10419.992
59638,100357,1027,7,05/07/2015,0,0,0,0,0,0.0
59639,674543,831,5,17/10/2014,1298,1,0,0,1,9978.048
59640,438718,769,4,04/04/2013,2652,1,0,0,1,9510.867
59641,576396,1016,7,10/11/2013,0,0,0,0,0,0.0
59642,362693,555,3,23/01/2013,489,1,1,0,0,4684.3447
59643,484719,375,3,29/04/2015,884,1,1,0,0,9190.416
59644,222863,755,3,19/11/2014,824,1,0,0,0,7795.101
59645,273179,437,1,01/04/2013,0,0,0,b,1,0.0
59646,159101,479,7,29/12/2013,0,0,0,0,0,0.0
59647,565302,619,4,31/10/2013,587,1,0,0,1,5699.796
59648,5497,1004,5,28/06/2013,452,1,0,0,0,4476.1143
59649,645187,1050,6,16/02/2013,487,1,0,0,0,5406.521
59650,103500,1054,2,30/07/2013,702,1,1,0,1,7640.3735
59651,346684,979,2,09/09/2014,550,1,0,0,0,4902.7534
59652,503316,110,5,15/02/2013,559,1,0,0,0,4868.5713
59653,655971,408,5,04/04/2014,474,1,1,0,0,5544.821
59654,462507,319,5,15/05/2015,1029,1,0,0,1,9031.617
59655,649974,364,5,29/03/2013,0,0,1,b,1,0.0
59656,429316,408,7,08/12/2013,0,0,0,0,0,0.0
59657,631282,439,5,09/08/2013,791,1,0,0,0,6087.0225
59658,317514,426,4,02/01/2014,520,1,0,0,1,5252.793
59659,587778,1032,4,02/04/2015,1367,1,1,0,1,13803.559
59660,516357,582,4,05/03/2015,898,1,1,0,0,8170.9116
59661,709107,208,6,06/06/2015,418,1,0,0,0,3509.2175
59662,672216,762,3,05/06/2013,313,1,1,0,0,2931.991
59663,54848,991,7,13/04/2014,0,0,0,0,0,0.0
59664,421336,691,3,09/01/2013,604,1,1,0,0,6592.743
59665,313439,1115,7,26/07/2015,0,0,0,0,0,0.0
59666,173056,954,6,16/05/2015,823,1,0,0,0,6933.94
59667,35519,866,1,05/05/2014,636,1,1,0,0,7866.8066
59668,252707,241,1,02/09/2013,732,1,0,0,1,6024.3364
59669,425617,910,5,14/06/2013,567,1,0,0,0,5364.7217
59670,709341,699,7,29/09/2013,0,0,0,0,0,0.0
59671,286732,280,3,28/08/2013,468,1,1,0,1,5300.3223
59672,340788,329,6,21/06/2014,398,1,0,0,0,3452.2532
59673,671561,347,2,08/04/2014,340,1,0,0,0,3794.581
59674,394206,399,6,10/08/2013,501,1,0,0,0,4111.7886
59675,378746,365,5,12/04/2013,615,1,1,0,0,5489.8027
59676,676628,201,7,24/02/2013,0,0,0,0,0,0.0
59677,548867,467,6,24/01/2015,1231,1,0,0,0,10086.753
59678,667532,622,2,05/11/2013,475,1,1,0,0,5704.5063
59679,209313,504,7,10/05/2015,0,0,0,0,0,0.0
59680,57637,847,5,12/07/2013,844,1,0,0,0,6904.033
59681,163129,336,1,27/04/2015,2182,1,1,0,0,16687.564
59682,348017,163,7,27/07/2014,0,0,0,0,0,0.0
59683,461182,509,1,27/01/2014,439,1,0,0,0,4298.5083
59684,6973,484,7,08/03/2015,0,0,0,0,0,0.0
59685,165208,515,6,03/05/2014,890,1,0,0,0,8816.774
59686,147474,555,6,18/05/2013,535,1,0,0,0,4669.0957
59687,510457,850,4,02/01/2014,607,1,0,0,1,5123.03
59688,210256,754,1,25/08/2014,931,1,0,0,1,8205.287
59689,420614,677,2,13/05/2014,549,1,0,0,0,5249.916
59690,405935,260,4,18/12/2014,920,1,1,0,0,9711.417
59691,348455,983,7,29/12/2013,0,0,0,0,0,0.0
59692,430586,201,7,13/07/2014,0,0,0,0,0,0.0
59693,706395,168,3,16/01/2013,448,1,0,0,0,4206.192
59694,607703,82,7,21/07/2013,0,0,0,0,0,0.0
59695,246515,224,6,03/08/2013,439,1,0,0,0,4309.932
59696,535778,866,7,12/05/2013,0,0,0,0,0,0.0
59697,576007,1035,2,12/11/2013,586,1,0,0,0,4835.207
59698,182833,494,4,08/01/2015,1117,1,1,0,0,9195.261
59699,259620,741,5,10/07/2015,944,1,0,0,0,8105.626
59700,602575,554,3,22/10/2014,602,1,1,0,1,5442.8867
59701,100561,166,4,27/06/2013,727,1,0,0,0,5426.252
59702,347584,369,6,25/01/2014,648,1,0,0,0,6801.259
59703,400579,913,7,25/01/2015,0,0,0,0,0,0.0
59704,403911,42,1,24/11/2014,1338,1,1,0,0,13464.282
59705,366315,288,6,21/03/2015,413,1,0,0,0,4491.5386
59706,535451,58,4,29/05/2014,0,0,0,a,0,0.0
59707,532401,715,1,10/11/2014,858,1,1,0,0,9405.039
59708,310938,683,1,10/06/2013,937,1,0,0,0,7431.301
59709,65329,423,7,06/04/2014,2298,1,0,0,0,13964.751
59710,362449,965,7,06/01/2013,0,0,0,0,1,0.0
59711,618786,877,7,11/08/2013,0,0,0,0,0,0.0
59712,670838,1,4,01/01/2015,0,0,0,a,1,0.0
59713,238583,464,6,14/06/2014,1707,1,0,0,0,12713.265
59714,264421,160,6,06/09/2014,527,1,0,0,0,5953.127
59715,14886,354,1,25/03/2013,920,1,1,0,1,9380.868
59716,520001,448,4,14/03/2013,690,1,0,0,0,5745.505
59717,486393,63,5,28/11/2014,848,1,1,0,0,10646.843
59718,166400,1099,6,01/06/2013,1096,1,0,0,0,9323.542
59719,655805,898,3,05/06/2013,778,1,1,0,0,7946.0513
59720,627545,1040,7,22/12/2013,0,0,0,0,0,0.0
59721,667993,237,6,23/08/2014,418,1,0,0,0,3953.2185
59722,420762,717,5,07/06/2013,569,1,1,0,0,6290.3486
59723,211091,293,1,10/02/2014,796,1,0,0,0,6065.578
59724,484818,153,4,30/07/2015,600,1,1,0,1,7177.7197
59725,606389,399,3,28/05/2014,610,1,0,0,0,4932.244
59726,332634,984,5,08/11/2013,775,1,1,0,0,7588.136
59727,458647,794,2,06/05/2014,525,1,1,0,0,5215.5327
59728,709183,727,1,20/05/2013,0,0,0,a,0,0.0
59729,184022,799,6,24/01/2015,716,1,0,0,0,7440.576
59730,217847,748,7,04/01/2015,0,0,0,0,0,0.0
59731,564269,450,3,04/06/2014,1034,1,1,0,0,9210.795
59732,640884,593,6,15/02/2014,935,1,0,0,0,7844.7446
59733,49952,140,3,31/07/2013,1040,1,1,0,1,9884.148
59734,386921,845,7,06/04/2014,0,0,0,0,0,0.0
59735,65479,74,3,27/05/2015,768,1,0,0,0,6718.429
59736,558669,672,5,21/11/2014,1328,1,0,0,0,8378.267
59737,331847,740,4,17/04/2014,613,1,1,0,1,7184.5244
59738,419172,877,4,23/05/2013,857,1,0,0,0,6642.8647
59739,54091,284,5,06/09/2013,340,1,0,0,1,3435.8862
59740,209872,478,5,01/05/2015,0,0,1,a,0,0.0
59741,480245,411,3,19/02/2014,663,1,1,0,0,7606.7207
59742,154032,711,7,14/06/2015,0,0,0,0,0,0.0
59743,398555,22,1,06/05/2013,523,1,0,0,0,4631.676
59744,396472,722,5,31/10/2014,1731,1,0,0,1,10160.677
59745,640826,393,5,12/12/2014,512,1,0,0,0,5385.2446
59746,410602,14,1,03/11/2014,834,1,1,0,0,8879.222
59747,185260,563,4,26/09/2013,698,1,1,0,0,5724.9526
59748,401632,150,7,06/01/2013,0,0,0,0,0,0.0
59749,286426,218,1,23/12/2013,1104,1,0,0,1,10645.286
59750,322672,1107,6,30/03/2013,924,1,0,0,0,9176.832
59751,159881,971,2,11/03/2014,750,1,0,0,0,5564.3022
59752,510341,605,5,08/05/2015,592,1,1,0,0,6843.081
59753,694598,1056,3,20/11/2013,281,1,1,0,0,3409.9663
59754,666402,714,4,28/05/2015,288,1,0,0,1,3962.8413
59755,697290,242,7,24/05/2015,0,0,0,0,0,0.0
59756,675437,435,2,29/10/2013,389,1,0,0,1,3471.807
59757,551647,157,7,27/04/2014,0,0,0,0,0,0.0
59758,636103,913,1,28/07/2014,1397,1,1,0,1,12999.62
59759,500743,387,3,10/09/2014,979,1,0,0,0,8083.2114
59760,274846,676,2,11/06/2013,1572,1,0,0,0,6167.4966
59761,359649,939,4,03/10/2013,0,0,0,a,0,0.0
59762,574917,1114,5,17/10/2014,2905,1,0,0,1,17702.8
59763,64461,798,4,19/02/2015,931,1,1,0,1,9135.748
59764,91770,637,6,12/04/2014,532,1,0,0,0,5114.9165
59765,662316,167,6,01/06/2013,632,1,0,0,0,5692.4077
59766,618039,298,1,14/04/2014,878,1,1,0,1,9449.229
59767,202209,1023,3,03/09/2014,580,1,1,0,0,5932.5347
59768,400916,207,1,16/06/2014,1706,1,1,0,0,16751.387
59769,69872,543,2,10/06/2014,216,1,0,0,0,2751.2812
59770,274613,742,6,11/07/2015,817,1,0,0,0,7561.5337
59771,98189,71,3,05/11/2014,808,1,1,0,0,8793.349
59772,159585,78,6,14/03/2015,456,1,0,0,0,3761.793
59773,599692,671,5,11/01/2013,598,1,1,0,0,6320.662
59774,281331,1003,7,17/03/2013,0,0,0,0,0,0.0
59775,587341,718,7,04/08/2013,0,0,0,0,1,0.0
59776,306828,913,7,08/12/2013,0,0,0,0,0,0.0
59777,347298,294,4,18/07/2013,794,1,1,0,1,7046.1924
59778,53477,977,1,14/01/2013,490,1,0,0,0,4480.68
59779,656158,550,7,06/10/2013,0,0,0,0,0,0.0
59780,229902,887,7,26/07/2015,0,0,0,0,0,0.0
59781,622196,589,2,06/01/2015,667,1,1,0,1,7282.427
59782,476121,774,6,07/09/2013,462,1,0,0,0,3976.1335
59783,526438,774,2,19/11/2013,796,1,1,0,0,7032.9746
59784,159041,748,1,08/06/2015,458,1,0,0,0,4963.292
59785,601548,134,5,06/02/2015,469,1,1,0,1,5264.094
59786,29917,101,7,19/04/2015,0,0,0,0,0,0.0
59787,592894,390,7,02/02/2014,0,0,0,0,0,0.0
59788,34861,104,4,01/01/2015,0,0,0,a,1,0.0
59789,159905,414,7,17/05/2015,0,0,0,0,0,0.0
59790,237347,653,1,14/01/2013,458,1,0,0,0,3947.6113
59791,323602,1058,1,13/01/2014,644,1,0,0,0,5381.5234
59792,131536,90,6,06/06/2015,1035,1,0,0,0,8107.488
59793,267360,227,5,31/10/2014,737,1,0,0,0,7573.357
59794,701746,389,5,08/08/2014,1263,1,1,0,1,11291.636
59795,682556,484,5,28/06/2013,839,1,0,0,1,7116.5645
59796,271199,498,1,16/12/2013,1081,1,1,0,0,12685.928
59797,586735,79,4,26/06/2014,442,1,0,0,0,4911.887
59798,466865,706,2,14/05/2013,517,1,1,0,0,5688.583
59799,65200,590,6,14/12/2013,506,1,0,0,0,5473.264
59800,457646,1014,7,23/02/2014,0,0,0,0,0,0.0
59801,599661,456,1,23/09/2013,1157,1,1,0,0,9952.719
59802,673818,418,4,14/03/2013,497,1,0,0,0,4056.1995
59803,79199,130,6,02/03/2013,501,1,0,0,0,4802.3623
59804,416092,307,3,23/04/2014,233,1,0,0,1,1988.4314
59805,320147,972,7,14/09/2014,0,0,0,0,0,0.0
59806,598367,35,1,20/10/2014,874,1,1,0,0,9198.938
59807,510598,726,2,02/12/2014,1442,1,1,0,0,15553.222
59808,374350,6,3,03/04/2013,757,1,0,0,1,5772.0884
59809,543690,1078,5,19/12/2014,748,1,1,0,0,10639.534
59810,26584,703,5,25/01/2013,398,1,1,0,0,4322.9814
59811,111523,366,6,01/11/2014,467,1,0,0,0,5004.4263
59812,195487,344,2,26/05/2015,1215,1,0,0,0,9431.943
59813,214814,843,4,17/01/2013,988,1,0,0,0,8398.836
59814,183891,519,2,11/11/2014,505,1,1,0,0,5733.7026
59815,488070,481,4,26/02/2015,471,1,0,0,0,4309.2637
59816,691957,684,1,23/12/2013,1111,1,0,0,1,12110.073
59817,112777,908,6,21/03/2015,185,1,0,0,0,1630.5468
59818,535438,479,1,07/10/2013,1838,1,1,0,0,16534.365
59819,233810,824,7,05/10/2014,0,0,0,0,0,0.0
59820,638426,634,3,22/10/2014,679,1,1,0,1,6608.729
59821,103195,1042,2,08/04/2014,543,1,0,0,0,3972.9258
59822,332575,692,6,25/05/2013,497,1,0,0,0,4986.308
59823,61001,620,1,30/12/2013,813,1,0,0,1,7813.8306
59824,229974,61,3,07/08/2013,464,1,0,0,1,4676.854
59825,621458,930,3,13/08/2014,925,1,0,0,1,6237.9873
59826,388943,902,3,31/07/2013,726,1,1,0,1,8566.491
59827,355744,45,2,06/08/2013,311,1,0,0,1,3552.1282
59828,335742,794,3,11/12/2013,563,1,0,0,0,5215.637
59829,184194,27,7,04/01/2015,0,0,0,0,0,0.0
59830,617559,468,7,03/11/2013,0,0,0,0,0,0.0
59831,13117,817,3,14/08/2013,3999,1,1,0,0,24793.613
59832,153196,749,3,17/04/2013,596,1,0,0,0,5114.397
59833,303223,698,1,20/04/2015,2139,1,0,0,0,16131.209
59834,658095,990,5,27/02/2015,649,1,0,0,0,6305.6924
59835,312566,1021,4,26/02/2015,965,1,0,0,0,6936.25
59836,302198,739,4,05/06/2014,830,1,1,0,0,9067.164
59837,636184,442,4,03/10/2013,0,0,0,a,0,0.0
59838,468294,729,2,13/05/2014,1016,1,0,0,0,8584.994
59839,272519,1088,2,15/01/2013,416,1,0,0,0,3932.879
59840,186420,120,6,11/10/2014,576,1,0,0,0,5335.657
59841,369934,770,1,13/01/2014,729,1,0,0,0,5841.054
59842,419574,881,2,21/07/2015,550,1,0,0,1,4613.5596
59843,44540,686,3,09/04/2014,572,1,0,0,0,5457.664
59844,413968,165,6,25/01/2014,322,1,0,0,0,2559.0393
59845,516234,825,7,01/12/2013,0,0,0,0,0,0.0
59846,676387,928,7,03/02/2013,0,0,0,0,0,0.0
59847,244269,288,6,25/05/2013,329,1,0,0,0,3298.9238
59848,595750,845,2,18/06/2013,341,1,1,0,0,4256.682
59849,136517,1050,6,05/01/2013,453,1,0,0,1,5501.044
59850,412400,233,5,31/07/2015,1148,1,1,0,1,12384.101
59851,640601,990,5,31/10/2014,0,0,0,a,1,0.0
59852,290545,660,3,01/07/2015,560,1,1,0,0,6337.6094
59853,139874,279,7,01/02/2015,0,0,0,0,0,0.0
59854,588460,368,7,29/06/2014,0,0,0,0,0,0.0
59855,224806,281,7,18/08/2013,0,0,0,0,0,0.0
59856,621612,1021,3,22/07/2015,981,1,0,0,1,7681.346
59857,229085,1034,3,24/09/2014,655,1,0,0,0,5113.075
59858,147567,304,2,24/09/2013,1117,1,1,0,0,8141.0654
59859,222059,319,1,30/12/2013,1191,1,0,0,1,10905.394
59860,185803,644,5,22/02/2013,1030,1,1,0,0,9382.669
59861,453166,830,3,08/10/2014,688,1,1,0,0,6513.165
59862,132170,719,7,23/02/2014,0,0,0,0,0,0.0
59863,679859,276,7,03/05/2015,0,0,0,0,0,0.0
59864,623508,572,2,03/06/2014,614,1,1,0,0,7480.6646
59865,600410,488,5,20/03/2015,413,1,1,0,0,4778.344
59866,327512,23,7,12/07/2015,0,0,0,0,0,0.0
59867,65276,160,3,06/03/2013,528,1,1,0,0,7506.312
59868,518416,72,2,30/04/2013,677,1,1,0,0,7543.7876
59869,129383,550,6,04/01/2014,571,1,0,0,1,5568.8086
59870,496629,830,1,17/06/2013,676,1,1,0,0,7168.887
59871,694553,344,6,30/11/2013,1204,1,0,0,0,9594.63
59872,110889,901,5,29/08/2014,677,1,0,0,0,6485.104
59873,546947,407,7,29/03/2015,0,0,0,0,0,0.0
59874,663751,634,5,26/06/2015,588,1,0,0,0,5537.1245
59875,176108,302,4,24/10/2013,259,1,1,0,1,2552.427
59876,418832,877,2,29/10/2013,768,1,0,0,0,6400.9697
59877,312262,86,4,17/04/2014,831,1,1,0,1,7204.018
59878,359194,621,5,07/11/2014,878,1,1,0,0,7589.5073
59879,311134,18,5,24/01/2014,790,1,1,0,0,7639.4966
59880,365260,365,4,20/02/2014,561,1,1,0,0,4999.219
59881,3989,1114,1,04/03/2013,3424,1,1,0,1,23266.305
59882,84999,559,1,07/04/2014,738,1,0,0,0,5425.8765
59883,291020,107,4,31/01/2013,880,1,0,0,1,7698.1455
59884,78638,885,7,12/05/2013,0,0,0,0,0,0.0
59885,188063,487,4,07/03/2013,669,1,1,0,0,7039.694
59886,388583,529,2,02/09/2014,824,1,1,0,0,9179.814
59887,183074,1016,6,18/10/2014,406,1,0,0,0,3956.4653
59888,81757,388,1,28/10/2013,942,1,0,0,1,7792.2085
59889,469466,78,4,23/10/2014,483,1,1,0,0,4282.7114
59890,262584,935,4,22/01/2015,606,1,0,0,0,4994.756
59891,454405,626,1,04/03/2013,1159,1,1,0,0,11513.414
59892,614416,300,4,05/02/2015,855,1,1,0,0,7846.5493
59893,549197,846,2,12/02/2013,864,1,0,0,0,6428.191
59894,6331,415,7,29/09/2013,0,0,0,0,0,0.0
59895,368891,343,2,04/03/2014,769,1,1,0,0,8357.241
59896,167360,446,5,05/06/2015,699,1,1,0,0,6445.69
59897,615848,1029,2,01/01/2013,0,0,0,a,1,0.0
59898,274855,802,4,28/08/2014,447,1,0,0,0,4823.351
59899,702141,525,3,17/09/2014,862,1,1,0,0,8803.329
59900,466491,996,1,29/12/2014,710,1,0,0,1,7963.372
59901,95290,368,3,07/05/2014,794,1,1,0,0,9670.893
59902,375840,509,1,25/05/2015,0,0,0,a,0,0.0
59903,532141,1089,6,30/11/2013,1153,1,0,0,0,12196.41
59904,56966,991,7,01/12/2013,0,0,0,0,0,0.0
59905,107042,1100,4,23/01/2014,679,1,1,0,0,5418.7104
59906,302571,518,7,06/04/2014,0,0,0,0,0,0.0
59907,424582,1009,3,11/09/2013,668,1,1,0,1,6475.964
59908,132764,629,2,17/03/2015,535,1,1,0,0,6206.3564
59909,38298,188,3,18/02/2015,463,1,1,0,0,5384.534
59910,540651,860,3,10/12/2014,696,1,0,0,0,6024.4062
59911,562161,443,5,06/03/2015,480,1,1,0,0,5130.9927
59912,387314,835,5,29/11/2013,737,1,0,0,0,7418.0576
59913,374550,1108,4,16/07/2015,647,1,1,0,1,6045.461
59914,181179,563,2,27/05/2014,489,1,0,0,0,4296.6255
59915,144279,980,2,19/11/2013,636,1,1,0,0,6838.4453
59916,701579,565,4,05/02/2015,708,1,1,0,0,6428.446
59917,419223,169,2,12/08/2014,0,0,0,0,1,0.0
59918,475270,1070,7,29/03/2015,0,0,0,0,1,0.0
59919,199899,916,6,29/03/2014,659,1,0,0,0,6233.4272
59920,428065,374,3,01/04/2015,1033,1,1,0,1,11121.273
59921,696167,784,2,18/11/2014,714,1,0,0,0,6074.804
59922,134059,461,3,04/06/2014,496,1,1,0,0,5083.6646
59923,194671,50,1,11/02/2013,292,1,0,0,0,3345.4524
59924,220891,3,6,04/05/2013,590,1,0,0,0,4814.171
59925,14368,128,7,24/08/2014,0,0,0,0,1,0.0
59926,316599,199,4,25/12/2014,0,0,0,c,1,0.0
59927,456643,709,4,16/01/2014,1273,1,0,0,0,9383.456
59928,579492,388,5,05/07/2013,1194,1,1,0,0,10939.834
59929,193291,93,4,25/12/2014,0,0,0,c,1,0.0
59930,28641,528,4,11/07/2013,856,1,0,0,0,7543.3555
59931,542661,1036,6,01/02/2014,509,1,0,0,0,5337.648
59932,675678,624,3,29/10/2014,640,1,0,0,0,5796.992
59933,289134,47,6,02/03/2013,802,1,0,0,0,6464.7764
59934,71931,468,1,08/09/2014,467,1,0,0,0,4833.8467
59935,59244,1112,3,24/07/2013,775,1,0,0,1,7246.7017
59936,654046,345,4,09/05/2013,0,0,0,a,0,0.0
59937,354044,268,7,12/10/2014,0,0,0,0,0,0.0
59938,214987,918,2,02/04/2013,630,1,0,0,1,5126.5947
59939,600131,482,7,31/05/2015,0,0,0,0,0,0.0
59940,338073,235,4,14/11/2013,443,1,0,0,0,4490.89
59941,691963,736,2,10/03/2015,460,1,0,0,0,4524.3696
59942,625209,707,4,06/02/2014,909,1,1,0,0,8655.979
59943,362536,652,1,08/09/2014,626,1,0,0,0,5276.471
59944,415770,173,7,16/03/2014,0,0,0,0,0,0.0
59945,189300,559,4,03/07/2014,1013,1,1,0,0,8610.401
59946,353401,494,4,01/01/2015,642,1,0,a,1,3633.0266
59947,537569,44,5,07/02/2014,677,1,1,0,1,6054.7065
59948,455606,139,1,01/04/2013,0,0,0,b,1,0.0
59949,2997,870,2,27/01/2015,926,1,1,0,0,8237.788
59950,175667,25,2,09/12/2014,1531,1,0,0,0,11284.627
59951,294187,124,5,03/01/2014,559,1,0,0,1,5219.5615
59952,518226,390,2,09/09/2014,924,1,0,0,0,7854.698
59953,183139,246,2,30/04/2013,1421,1,1,0,0,12677.256
59954,377727,851,6,01/03/2014,658,1,0,0,0,6130.2646
59955,664364,107,2,13/08/2013,1020,1,1,0,0,9454.414
59956,390853,731,2,08/04/2014,824,1,0,0,0,6918.8276
59957,261586,777,6,27/04/2013,344,1,0,0,0,3104.4854
59958,80887,805,6,08/03/2014,415,1,0,0,0,4450.9604
59959,123119,839,5,08/03/2013,694,1,1,0,0,5763.6973
59960,510950,929,3,26/03/2014,609,1,0,0,0,4717.2686
59961,659633,832,1,19/08/2013,514,1,0,0,0,4589.0913
59962,388946,307,2,06/05/2014,399,1,1,0,0,4618.493
59963,518129,886,5,03/05/2013,662,1,1,0,0,6579.556
59964,626112,162,2,20/01/2015,452,1,0,0,0,5329.724
59965,138462,495,1,02/06/2014,527,1,1,0,0,7327.6904
59966,691012,557,2,01/04/2014,830,1,1,0,0,7707.443
59967,111362,1078,5,04/01/2013,426,1,0,0,1,4050.1743
59968,210317,934,5,13/06/2014,694,1,0,0,0,5908.5234
59969,668735,995,6,30/05/2015,759,1,0,0,0,8671.61
59970,20058,370,1,29/06/2015,802,1,1,0,1,12152.9
59971,311776,150,5,07/11/2014,929,1,1,0,0,9117.854
59972,194191,1075,5,06/12/2013,871,1,1,0,0,8955.077
59973,376979,662,5,06/06/2014,827,1,1,0,0,7684.104
59974,293981,651,1,24/03/2014,922,1,0,0,0,6809.12
59975,541330,102,4,06/11/2014,1113,1,1,0,0,8826.576
59976,517323,924,2,31/12/2013,343,1,0,0,1,3381.363
59977,544608,206,7,30/11/2014,0,0,0,0,0,0.0
59978,698702,1017,7,15/09/2013,0,0,0,0,0,0.0
59979,19407,834,5,30/01/2015,713,1,1,0,0,7195.89
59980,232411,293,6,09/02/2013,705,1,0,0,0,6259.186
59981,136203,293,1,24/06/2013,761,1,0,0,1,5827.772
59982,481706,146,2,21/05/2013,685,1,0,0,1,6276.694
59983,381565,689,3,20/02/2013,730,1,1,0,0,7270.7217
59984,132750,101,4,23/10/2014,666,1,1,0,1,6393.848
59985,634039,835,2,27/08/2013,701,1,1,0,1,6845.4834
59986,487393,392,2,09/09/2014,648,1,0,0,0,5926.9634
59987,666433,338,1,22/06/2015,453,1,0,0,0,5018.9575
59988,553910,16,5,21/02/2014,825,1,1,0,0,7323.9634
59989,629847,2,7,24/08/2014,0,0,0,0,0,0.0
59990,379838,720,3,09/04/2014,694,1,0,0,0,6233.325
59991,120701,469,4,05/06/2014,1427,1,1,0,0,11824.905
59992,420999,399,1,12/01/2015,707,1,1,0,0,7094.7217
59993,654296,215,2,23/06/2015,400,1,0,0,0,4465.784
59994,77622,495,1,21/04/2014,0,0,0,b,1,0.0
59995,86912,1018,1,26/01/2015,1397,1,1,0,0,13796.287
59996,245335,35,1,10/11/2014,859,1,1,0,0,9446.161
59997,622233,750,5,13/03/2015,405,1,0,0,0,4215.632
59998,291508,502,5,31/05/2013,2035,1,1,0,0,16224.355
59999,396050,179,3,23/04/2014,850,1,0,0,1,6534.383
60000,126873,887,4,26/02/2015,491,1,0,0,0,4744.8535
60001,602377,383,2,19/02/2013,2079,1,1,0,0,17212.252
60002,145682,363,7,10/08/2014,0,0,0,0,0,0.0
60003,51801,412,6,05/01/2013,752,1,0,0,0,7101.465
60004,439398,845,5,24/07/2015,387,1,0,0,1,4135.0317
60005,423891,404,5,01/11/2013,0,0,0,a,0,0.0
60006,492454,423,1,24/11/2014,1807,1,1,0,0,11445.943
60007,511085,156,6,14/03/2015,270,1,0,0,0,2413.5764
60008,292709,271,2,20/08/2013,818,1,0,0,1,5016.5176
60009,185765,708,3,29/04/2015,578,1,1,0,0,6995.484
60010,82971,759,4,29/05/2014,0,0,0,a,0,0.0
60011,702183,592,2,02/09/2014,638,1,1,0,0,5890.4824
60012,173288,282,2,23/09/2014,624,1,0,0,0,5218.8916
60013,468942,536,6,04/04/2015,935,1,0,0,0,9364.9
60014,70893,1018,4,02/01/2014,1517,1,0,0,1,11579.876
60015,167838,83,3,19/02/2014,335,1,1,0,0,3761.2947
60016,672097,335,5,17/07/2015,2523,1,1,0,1,14996.616
60017,94018,177,7,09/03/2014,0,0,0,0,0,0.0
60018,394953,944,2,29/01/2013,1032,1,0,0,0,6467.397
60019,287128,137,5,12/07/2013,1069,1,0,0,0,7810.078
60020,684748,481,7,21/09/2014,0,0,0,0,0,0.0
60021,584566,267,3,24/04/2013,852,1,1,0,0,6721.792
60022,710942,228,7,10/11/2013,0,0,0,0,0,0.0
60023,149046,162,4,12/03/2015,454,1,0,0,0,5444.4365
60024,112053,794,6,29/03/2014,392,1,0,0,0,3431.6553
60025,99335,22,6,13/06/2015,392,1,0,0,0,3951.1116
60026,209039,764,6,31/01/2015,212,1,0,0,0,2322.4272
60027,407982,682,3,25/09/2013,1892,1,1,0,0,11839.088
60028,614022,1078,5,19/07/2013,529,1,1,0,0,5433.2563
60029,339088,693,6,06/07/2013,346,1,0,0,1,3460.9617
60030,229918,648,5,09/01/2015,587,1,1,0,0,6065.6313
60031,614560,769,6,11/05/2013,2830,1,0,0,0,9284.358
60032,557506,838,3,06/11/2013,825,1,1,0,0,7361.6724
60033,628503,398,3,06/11/2013,643,1,1,0,0,5731.4854
60034,36220,238,2,23/04/2013,1210,1,1,0,0,8590.813
60035,711285,267,1,11/08/2014,1111,1,0,0,1,7973.765
60036,438996,761,1,08/09/2014,1048,1,0,0,0,7753.9346
60037,649202,1073,2,18/03/2014,1011,1,1,0,0,9577.13
60038,590641,139,6,23/11/2013,336,1,0,0,0,3640.7876
60039,178720,1097,2,13/08/2013,1968,1,1,0,1,10022.389
60040,415489,795,6,24/05/2014,416,1,0,0,0,3642.643
60041,60602,1063,4,24/01/2013,533,1,1,0,0,5162.816
60042,682673,334,5,19/12/2014,791,1,1,0,0,8497.74
60043,465328,391,1,24/02/2014,724,1,0,0,0,6292.168
60044,467980,515,5,06/09/2013,657,1,0,0,0,5727.4395
60045,407919,1028,5,17/10/2014,478,1,0,0,1,3857.9463
60046,83592,965,2,30/07/2013,1130,1,1,0,1,10952.019
60047,400036,921,7,16/11/2014,0,0,0,0,0,0.0
60048,499418,613,7,14/12/2014,0,0,0,0,0,0.0
60049,126898,16,2,17/09/2013,838,1,0,0,0,5925.3022
60050,62206,915,4,01/01/2015,0,0,0,a,1,0.0
60051,235802,102,2,30/07/2013,1305,1,1,0,1,10967.151
60052,5210,1058,1,29/09/2014,877,1,1,0,0,9375.326
60053,656067,51,3,03/06/2015,661,1,1,0,1,8629.5205
60054,632576,493,5,04/01/2013,706,1,0,0,1,6020.216
60055,135624,558,4,04/12/2014,453,1,1,0,0,4964.8135
60056,434474,656,3,11/02/2015,346,1,0,0,0,3273.0972
60057,200300,985,4,31/10/2013,786,1,0,0,0,6242.0664
60058,178652,148,3,17/09/2014,773,1,1,0,0,7894.1626
60059,79955,874,7,05/01/2014,0,0,0,0,0,0.0
60060,388466,750,5,30/08/2013,417,1,1,0,1,4921.126
60061,607956,18,3,09/01/2013,720,1,1,0,0,7083.4375
60062,384854,988,7,22/06/2014,0,0,0,0,0,0.0
60063,150099,71,2,16/06/2015,847,1,1,0,0,9938.6
60064,134616,283,3,25/06/2014,626,1,0,0,0,5446.071
